protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
XP_010654018.1,False,98.682,0.8363,False,defense_signaling,98.948,0.8505,False,defense_signaling,99.014,0.8484,True,defense_signaling,XP_010654018.1 E3 ubiquitin-protein ligase UPL7 isoform X2 [Vitis vinifera],0.266,0.332
XP_002271424.1,False,98.115,1.2484,False,cell_death_HR,98.582,1.29,False,cell_death_HR,98.447,1.2742,False,cell_death_HR,XP_002271424.1 putative phospholipid-transporting ATPase 9 [Vitis vinifera],0.467,0.332
XP_059596184.1,False,96.968,1.0475,False,NBS_LRR,97.231,1.1007,False,NBS_LRR,97.3,1.1229,False,NBS_LRR,XP_059596184.1 uncharacterized protein LOC100263919 [Vitis vinifera],0.263,0.332
XP_019071771.1,False,98.984,1.7401,False,NBS_LRR,99.523,1.7317,True,NBS_LRR,99.313,1.6974,True,NBS_LRR,XP_019071771.1 disease resistance protein RPV1 [Vitis vinifera],0.539,0.329
XP_059593144.1,False,98.634,1.6773,False,NBS_LRR,98.991,1.6498,False,NBS_LRR,98.96,1.6483,False,NBS_LRR,XP_059593144.1 toMV resistance protein Tm-2(2)-like isoform X2 [Vitis vinifera],0.357,0.326
XP_059593068.1,False,99.594,1.8043,True,NBS_LRR,99.87,1.773,True,NBS_LRR,99.916,1.7808,True,NBS_LRR,XP_059593068.1 disease resistance protein RUN1-like [Vitis vinifera],0.276,0.322
XP_059592235.1,False,99.569,1.0873,True,cell_death_HR,99.751,1.0473,True,cell_death_HR,99.887,1.0816,True,cell_death_HR,XP_059592235.1 cleavage and polyadenylation specificity factor subunit 3-II [Vitis vinifera],0.182,0.318
XP_010659101.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659101.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659105.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659105.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659106.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659106.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659107.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659107.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_059597471.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_059597471.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659102.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659102.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659109.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659109.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659100.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659100.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659110.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659110.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659115.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659115.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659103.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659103.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_059597472.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_059597472.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659112.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659112.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659108.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659108.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659113.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659113.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_059597473.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_059597473.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_019079973.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_019079973.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_059597474.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_059597474.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010659114.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_010659114.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_019079970.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_019079970.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_059597475.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_059597475.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_019079972.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_019079972.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_019079974.1,False,94.994,1.1928,False,NBS_LRR,95.755,1.2092,False,NBS_LRR,95.304,1.175,False,NBS_LRR,XP_019079974.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.761,0.31
XP_010664558.1,False,94.157,0.7479,False,defense_signaling,94.63,0.7533,False,defense_signaling,94.465,0.7498,False,defense_signaling,XP_010664558.1 kinesin-like protein KIN-4A isoform X4 [Vitis vinifera],0.473,0.308
XP_010648994.2,False,98.659,0.8349,False,defense_signaling,99.692,0.8926,True,defense_signaling,98.965,0.8464,False,defense_signaling,XP_010648994.2 E3 ubiquitin-protein ligase UPL3 isoform X1 [Vitis vinifera],1.033,0.306
XP_059593099.1,False,99.208,1.7635,True,NBS_LRR,99.468,1.7237,True,NBS_LRR,99.513,1.7268,True,NBS_LRR,XP_059593099.1 probable disease resistance RPP8-like protein 2 [Vitis vinifera],0.26,0.305
XP_019077470.1,False,89.569,0.6915,False,defense_signaling,89.898,0.6933,False,defense_signaling,89.869,0.6924,False,defense_signaling,XP_019077470.1 kinesin-like protein KIN-5B [Vitis vinifera],0.329,0.3
XP_019072562.1,False,97.187,1.1707,False,NBS_LRR,97.423,1.2045,False,NBS_LRR,97.487,1.2246,False,NBS_LRR,XP_019072562.1 uncharacterized protein LOC100262430 [Vitis vinifera],0.236,0.3
XP_002274736.2,False,89.569,0.6915,False,defense_signaling,89.898,0.6933,False,defense_signaling,89.869,0.6924,False,defense_signaling,XP_002274736.2 kinesin-like protein KIN-5B [Vitis vinifera],0.329,0.3
XP_010655398.1,False,95.444,1.1003,False,cell_death_HR,95.698,1.115,False,cell_death_HR,95.742,1.1157,False,cell_death_HR,XP_010655398.1 tRNA wybutosine-synthesizing protein 2/3/4 isoform X1 [Vitis vinifera],0.254,0.298
XP_002275074.2,False,95.043,1.0036,False,antimicrobial,95.292,1.0148,False,antimicrobial,95.337,1.0131,False,antimicrobial,"XP_002275074.2 calcium-transporting ATPase 9, plasma membrane-type isoform X1 [Vitis vinifera]",0.249,0.294
XP_019080512.1,False,96.574,0.7839,False,defense_signaling,97.204,0.7969,False,defense_signaling,96.865,0.7889,False,defense_signaling,XP_019080512.1 cell morphogenesis protein PAG1 isoform X3 [Vitis vinifera],0.63,0.291
XP_010660550.1,False,96.574,0.7839,False,defense_signaling,97.204,0.7969,False,defense_signaling,96.865,0.7889,False,defense_signaling,XP_010660550.1 cell morphogenesis protein PAG1 isoform X3 [Vitis vinifera],0.63,0.291
XP_010660549.1,False,96.574,0.7839,False,defense_signaling,97.204,0.7969,False,defense_signaling,96.865,0.7889,False,defense_signaling,XP_010660549.1 cell morphogenesis protein PAG1 isoform X3 [Vitis vinifera],0.63,0.291
XP_059594076.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594076.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_002284129.1,False,98.526,1.0628,False,antimicrobial,99.395,1.2148,True,antimicrobial,98.816,1.1582,False,antimicrobial,XP_002284129.1 DExH-box ATP-dependent RNA helicase DExH14 isoform X1 [Vitis vinifera],0.869,0.29
XP_059594071.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594071.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_059594072.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594072.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_059594073.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594073.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_059594074.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594074.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_059594075.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594075.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_059594077.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594077.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_059594078.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594078.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_019079923.1,False,98.701,0.8369,False,defense_signaling,99.542,0.8816,True,defense_signaling,98.991,0.8472,False,defense_signaling,XP_019079923.1 uncharacterized protein LOC100248506 isoform X2 [Vitis vinifera],0.841,0.29
XP_059594079.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594079.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_059594080.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594080.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_010661973.1,False,98.201,1.1167,False,antimicrobial,98.42,1.1325,False,antimicrobial,98.491,1.1363,False,antimicrobial,XP_010661973.1 bifunctional fucokinase/fucose pyrophosphorylase isoform X1 [Vitis vinifera],0.219,0.29
XP_059594081.1,False,99.281,1.7677,True,NBS_LRR,99.751,1.7461,True,NBS_LRR,99.571,1.7344,True,NBS_LRR,XP_059594081.1 disease resistance protein RUN1 isoform X1 [Vitis vinifera],0.47,0.29
XP_010654731.2,False,98.424,1.6285,False,NBS_LRR,98.697,1.6027,False,NBS_LRR,98.709,1.6134,False,NBS_LRR,XP_010654731.2 disease resistance protein SUMM2 [Vitis vinifera],0.273,0.285
XP_010654730.2,False,98.424,1.6285,False,NBS_LRR,98.697,1.6027,False,NBS_LRR,98.709,1.6134,False,NBS_LRR,XP_010654730.2 disease resistance protein SUMM2 [Vitis vinifera],0.273,0.285
XP_010649801.1,False,99.215,1.3193,True,RLK_defense,99.323,1.3486,True,RLK_defense,99.495,1.3743,True,RLK_defense,XP_010649801.1 LRR receptor-like serine/threonine-protein kinase RPK2 [Vitis vinifera],0.108,0.28
XP_059599024.1,False,63.342,0.4144,False,cell_death_HR,66.3,0.4659,False,cell_death_HR,63.615,0.4188,False,cell_death_HR,XP_059599024.1 retrovirus-related Pol polyprotein from transposon RE1 [Vitis vinifera],2.958,0.273
XP_010653032.1,False,98.371,1.2632,False,cell_death_HR,98.612,1.2935,False,cell_death_HR,98.644,1.2936,False,cell_death_HR,XP_010653032.1 probable manganese-transporting ATPase PDR2 [Vitis vinifera],0.241,0.273
XP_010650380.1,False,99.5,1.7927,True,NBS_LRR,99.793,1.7519,True,NBS_LRR,99.771,1.7526,True,NBS_LRR,XP_010650380.1 disease resistance protein RUN1 [Vitis vinifera],0.293,0.271
XP_059597256.1,False,96.652,0.9655,False,NBS_LRR,96.871,0.9993,False,NBS_LRR,96.922,1.0182,False,NBS_LRR,XP_059597256.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Vitis vinifera],0.219,0.27
XP_059597254.1,False,96.652,0.9655,False,NBS_LRR,96.871,0.9993,False,NBS_LRR,96.922,1.0182,False,NBS_LRR,XP_059597254.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Vitis vinifera],0.219,0.27
XP_019079083.1,False,96.652,0.9655,False,NBS_LRR,96.871,0.9993,False,NBS_LRR,96.922,1.0182,False,NBS_LRR,XP_019079083.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Vitis vinifera],0.219,0.27
XP_059597255.1,False,96.652,0.9655,False,NBS_LRR,96.871,0.9993,False,NBS_LRR,96.922,1.0182,False,NBS_LRR,XP_059597255.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Vitis vinifera],0.219,0.27
XP_019080955.1,False,99.498,1.7924,True,NBS_LRR,99.813,1.7535,True,NBS_LRR,99.764,1.751,True,NBS_LRR,XP_019080955.1 disease resistance protein RUN1 isoform X2 [Vitis vinifera],0.315,0.266
XP_059591933.1,False,64.745,0.4015,False,antimicrobial,65.896,0.4338,False,antimicrobial,65.008,0.3928,False,antimicrobial,XP_059591933.1 uncharacterized protein LOC132253563 [Vitis vinifera],1.151,0.263
XP_019077521.1,False,98.622,1.6705,False,NBS_LRR,98.905,1.6338,False,NBS_LRR,98.88,1.633,False,NBS_LRR,XP_019077521.1 disease resistance protein SUMM2 [Vitis vinifera],0.283,0.258
XP_010655357.1,False,61.129,0.3978,False,defense_signaling,61.422,0.3983,False,defense_signaling,61.38,0.3973,False,defense_signaling,XP_010655357.1 polyadenylation and cleavage factor homolog 4 isoform X1 [Vitis vinifera],0.293,0.251
XP_010645906.1,False,99.526,1.8012,True,NBS_LRR,99.822,1.7585,True,NBS_LRR,99.775,1.7532,True,NBS_LRR,XP_010645906.1 disease resistance protein RPV1 [Vitis vinifera],0.296,0.249
XP_010645905.1,False,99.526,1.8012,True,NBS_LRR,99.822,1.7585,True,NBS_LRR,99.775,1.7532,True,NBS_LRR,XP_010645905.1 disease resistance protein RPV1 [Vitis vinifera],0.296,0.249
XP_059590582.1,False,98.976,1.7382,False,NBS_LRR,98.334,1.5234,False,NBS_LRR,99.225,1.68,True,NBS_LRR,XP_059590582.1 disease resistance protein RUN1 [Vitis vinifera],-0.642,0.249
XP_059594089.1,False,99.503,1.7931,True,NBS_LRR,99.84,1.763,True,NBS_LRR,99.749,1.7471,True,NBS_LRR,XP_059594089.1 disease resistance protein RPV1 [Vitis vinifera],0.337,0.246
XP_059591911.1,False,64.794,0.4397,False,defense_signaling,65.35,0.4424,False,defense_signaling,65.04,0.4387,False,defense_signaling,XP_059591911.1 filament-like plant protein 7 [Vitis vinifera],0.556,0.246
XP_002272857.1,False,98.637,1.2902,False,cell_death_HR,98.954,1.3254,False,cell_death_HR,98.88,1.3172,False,cell_death_HR,XP_002272857.1 phospholipase D beta 2 [Vitis vinifera],0.317,0.243
XP_059596924.1,False,97.883,1.5484,False,NBS_LRR,93.006,1.0217,False,NBS_LRR,98.117,1.4744,False,NBS_LRR,XP_059596924.1 LOW QUALITY PROTEIN: disease resistance protein RPV1 [Vitis vinifera],-4.877,0.234
XP_003634755.2,False,92.934,0.9131,False,antimicrobial,96.301,1.0436,False,antimicrobial,93.168,0.9529,False,antimicrobial,XP_003634755.2 ABC transporter C family member 3 [Vitis vinifera],3.367,0.234
XP_019079441.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079441.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079443.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079443.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079436.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079436.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_059598114.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_059598114.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079437.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079437.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079438.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079438.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079439.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079439.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079440.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079440.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079442.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079442.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079444.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079444.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079447.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079447.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079449.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079449.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079450.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079450.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079448.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079448.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019079451.1,False,97.824,1.5463,False,NBS_LRR,98.029,1.4791,False,NBS_LRR,98.058,1.4685,False,NBS_LRR,XP_019079451.1 putative disease resistance protein RGA4 [Vitis vinifera],0.205,0.234
XP_019077765.1,False,91.745,0.9726,False,NBS_LRR,92.014,0.9645,False,NBS_LRR,91.977,0.9628,False,NBS_LRR,XP_019077765.1 receptor-like protein EIX2 [Vitis vinifera],0.269,0.232
XP_059593153.1,False,99.185,1.7579,True,NBS_LRR,99.422,1.7107,True,NBS_LRR,99.417,1.7099,True,NBS_LRR,XP_059593153.1 putative disease resistance RPP13-like protein 2 [Vitis vinifera],0.237,0.232
XP_059597335.1,False,97.795,1.5445,False,NBS_LRR,98.368,1.5309,False,NBS_LRR,98.026,1.4659,False,NBS_LRR,XP_059597335.1 putative disease resistance RPP13-like protein 1 [Vitis vinifera],0.573,0.231
XP_010658082.1,False,96.92,1.0109,False,NBS_LRR,97.09,1.0624,False,NBS_LRR,97.149,1.0988,False,NBS_LRR,XP_010658082.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 [Vitis vinifera],0.17,0.229
XP_010658080.1,False,96.92,1.0109,False,NBS_LRR,97.09,1.0624,False,NBS_LRR,97.149,1.0988,False,NBS_LRR,XP_010658080.1 probable leucine-rich repeat receptor-like protein kinase At1g35710 [Vitis vinifera],0.17,0.229
XP_010663010.2,False,80.491,0.5625,False,RLK_defense,81.977,0.6016,False,NBS_LRR,80.717,0.5621,False,RLK_defense,XP_010663010.2 uncharacterized protein LOC104882260 [Vitis vinifera],1.486,0.226
XP_010650225.1,False,99.402,1.3587,True,RLK_defense,99.579,1.3838,True,RLK_defense,99.628,1.3936,True,RLK_defense,XP_010650225.1 LRR receptor-like serine/threonine-protein kinase RGI1 [Vitis vinifera],0.177,0.226
XP_059596181.1,False,97.551,1.1677,False,NBS_LRR,97.647,1.1809,False,NBS_LRR,97.773,1.2483,False,NBS_LRR,XP_059596181.1 LOW QUALITY PROTEIN: uncharacterized protein LOC100852643 [Vitis vinifera],0.096,0.222
XP_019077764.1,False,92.122,0.9967,False,NBS_LRR,92.479,0.9891,False,NBS_LRR,92.341,0.9855,False,NBS_LRR,XP_019077764.1 LOW QUALITY PROTEIN: receptor-like protein EIX2 [Vitis vinifera],0.357,0.219
XP_019076685.2,False,98.705,0.9792,False,antimicrobial,99.515,0.9001,True,antimicrobial,98.917,0.9728,False,antimicrobial,"XP_019076685.2 ATP-dependent RNA helicase DEAH11, chloroplastic [Vitis vinifera]",0.81,0.212
XP_019077858.1,False,93.645,1.0946,False,NBS_LRR,93.658,1.0612,False,NBS_LRR,93.855,1.0817,False,NBS_LRR,XP_019077858.1 cuscuta receptor 1-like [Vitis vinifera],0.013,0.21
