protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
NP_191866.3,False,23.335,-0.2923,False,defense_signaling,25.015,-0.2344,False,defense_signaling,24.633,-0.245,False,defense_signaling,NP_191866.3 Tudor/PWWP/MBT domain-containing protein [Arabidopsis thaliana],1.68,1.298
NP_001190236.1,False,87.149,0.9266,False,cell_death_HR,87.927,0.9445,False,cell_death_HR,88.403,0.9532,False,cell_death_HR,NP_001190236.1 ARM repeat superfamily protein [Arabidopsis thaliana],0.778,1.254
NP_001330881.1,False,87.149,0.9266,False,cell_death_HR,87.927,0.9445,False,cell_death_HR,88.403,0.9532,False,cell_death_HR,NP_001330881.1 ARM repeat superfamily protein [Arabidopsis thaliana],0.778,1.254
NP_001318488.1,False,87.149,0.9266,False,cell_death_HR,87.927,0.9445,False,cell_death_HR,88.403,0.9532,False,cell_death_HR,NP_001318488.1 ARM repeat superfamily protein [Arabidopsis thaliana],0.778,1.254
NP_189177.1,False,57.933,0.3363,False,cell_death_HR,58.732,0.3466,False,cell_death_HR,59.155,0.3498,False,cell_death_HR,NP_189177.1 formin homology 1 [Arabidopsis thaliana],0.799,1.222
NP_001318485.1,False,95.159,0.8452,False,defense_signaling,95.154,1.0508,False,antimicrobial,96.374,1.1875,False,antimicrobial,NP_001318485.1 E3 ubiquitin ligase [Arabidopsis thaliana],-0.005,1.215
NP_177189.1,False,98.114,0.9163,False,defense_signaling,97.459,0.8966,False,defense_signaling,99.328,1.4782,True,cell_death_HR,NP_177189.1 ubiquitin-protein ligase 2 [Arabidopsis thaliana],-0.655,1.214
NP_001330426.1,False,97.659,1.0411,False,antimicrobial,99.201,1.1626,True,antimicrobial,98.86,1.1929,False,antimicrobial,NP_001330426.1 regulatory-associated protein of TOR 2 (RAPTOR2) [Arabidopsis thaliana],1.542,1.201
NP_001324211.1,False,91.016,1.021,False,cell_death_HR,95.275,1.1696,False,cell_death_HR,92.215,1.0126,False,cell_death_HR,NP_001324211.1 myosin XI D [Arabidopsis thaliana],4.259,1.199
NP_200155.2,False,74.112,0.5623,False,defense_signaling,75.004,0.575,False,NBS_LRR,75.311,0.5801,False,cell_death_HR,NP_200155.2 SET domain group 29 [Arabidopsis thaliana],0.892,1.199
NP_187466.4,False,88.033,0.9574,False,antimicrobial,90.439,1.0084,False,antimicrobial,89.219,0.981,False,antimicrobial,"NP_187466.4 Clathrin, heavy chain [Arabidopsis thaliana]",2.406,1.186
NP_568507.3,False,97.627,0.9254,False,antimicrobial,98.32,0.9279,False,defense_signaling,98.803,0.9456,False,defense_signaling,"NP_568507.3 Quinoprotein amine dehydrogenase, beta chain-like; RIC1-like guanyl-nucleotide exchange factor [Arabidopsis thaliana]",0.693,1.176
NP_001323398.1,False,77.494,0.6004,False,defense_signaling,80.492,0.6329,False,defense_signaling,78.667,0.6113,False,defense_signaling,NP_001323398.1 SIN3-like 3 [Arabidopsis thaliana],2.998,1.173
NP_001322632.1,False,97.604,0.9006,False,defense_signaling,99.315,0.9794,True,defense_signaling,98.776,0.9623,False,antimicrobial,NP_001322632.1 binding protein [Arabidopsis thaliana],1.711,1.172
NP_001326098.1,False,91.25,0.7766,False,defense_signaling,93.428,0.8131,False,defense_signaling,92.42,0.7947,False,defense_signaling,NP_001326098.1 Transducin/WD40 repeat-like superfamily protein [Arabidopsis thaliana],2.178,1.17
NP_001190068.1,False,98.704,0.9401,False,defense_signaling,99.77,1.0127,True,defense_signaling,99.873,1.0226,True,defense_signaling,NP_001190068.1 tetratricopeptide repeat (TPR)-containing protein [Arabidopsis thaliana],1.066,1.169
NP_001326817.1,False,97.488,0.9314,False,antimicrobial,98.228,0.9232,False,defense_signaling,98.65,0.9399,False,defense_signaling,"NP_001326817.1 Quinoprotein amine dehydrogenase, beta chain-like; RIC1-like guanyl-nucleotide exchange factor [Arabidopsis thaliana]",0.74,1.162
NP_189916.4,True,95.82,1.1693,False,antimicrobial,95.258,1.1686,False,cell_death_HR,96.978,1.2526,False,cell_death_HR,NP_189916.4 HOPM interactor 7 [Arabidopsis thaliana],-0.562,1.158
NP_181756.1,False,98.66,1.3135,False,antimicrobial,99.876,1.6648,True,cell_death_HR,99.813,1.611,True,cell_death_HR,NP_181756.1 U5 small nuclear ribonucleoprotein helicase [Arabidopsis thaliana],1.216,1.153
NP_566372.1,False,53.676,0.3238,False,defense_signaling,54.459,0.3325,False,defense_signaling,54.824,0.3377,False,defense_signaling,NP_566372.1 subunit of exocyst complex 8 [Arabidopsis thaliana],0.783,1.148
NP_001190066.1,False,98.706,0.9401,False,defense_signaling,99.753,1.0114,True,defense_signaling,99.853,1.0188,True,defense_signaling,NP_001190066.1 tetratricopeptide repeat (TPR)-containing protein [Arabidopsis thaliana],1.047,1.147
NP_190782.3,False,98.716,0.9407,False,defense_signaling,99.749,1.0107,True,defense_signaling,99.842,1.017,True,defense_signaling,NP_190782.3 tetratricopeptide repeat (TPR)-containing protein [Arabidopsis thaliana],1.033,1.126
NP_200669.1,False,92.602,0.8275,False,NBS_LRR,93.395,0.8448,False,NBS_LRR,93.717,0.8773,False,NBS_LRR,NP_200669.1 PHD finger transcription factor [Arabidopsis thaliana],0.793,1.115
NP_001331731.1,False,88.677,0.9696,False,antimicrobial,89.587,0.9851,False,cell_death_HR,89.79,0.9888,False,cell_death_HR,NP_001331731.1 cleavage and polyadenylation specificity factor 160 [Arabidopsis thaliana],0.91,1.113
NP_001185245.1,False,97.984,0.9127,False,defense_signaling,96.111,0.867,False,defense_signaling,99.096,1.4351,True,cell_death_HR,NP_001185245.1 LOW protein: E3 ubiquitin ligase-like protein [Arabidopsis thaliana],-1.873,1.112
NP_188621.2,False,95.745,0.8581,False,defense_signaling,96.772,0.8821,False,defense_signaling,96.855,0.8828,False,defense_signaling,NP_188621.2 AP-5 complex subunit beta-like protein [Arabidopsis thaliana],1.027,1.11
NP_196345.1,False,98.455,1.4799,False,RLK_defense,99.069,1.5963,True,RLK_defense,99.564,1.6862,True,RLK_defense,NP_196345.1 Leucine-rich repeat transmembrane protein kinase [Arabidopsis thaliana],0.614,1.109
NP_001328254.1,False,39.15,0.1057,False,defense_signaling,38.291,0.0895,False,defense_signaling,40.257,0.0991,False,defense_signaling,NP_001328254.1 MUTL protein homolog 3 [Arabidopsis thaliana],-0.859,1.107
NP_001328256.1,False,39.15,0.1057,False,defense_signaling,35.804,0.0304,False,defense_signaling,40.257,0.0991,False,defense_signaling,NP_001328256.1 MUTL protein homolog 3 [Arabidopsis thaliana],-3.346,1.107
NP_001190388.1,False,93.829,1.1017,False,antimicrobial,94.474,1.1203,False,antimicrobial,94.932,1.1343,False,antimicrobial,NP_001190388.1 ABC1 family protein [Arabidopsis thaliana],0.645,1.103
NP_180882.2,False,91.016,1.021,False,cell_death_HR,94.401,1.134,False,cell_death_HR,92.112,1.0126,False,cell_death_HR,NP_180882.2 myosin XI D [Arabidopsis thaliana],3.385,1.096
NP_190280.5,False,98.392,0.9259,False,defense_signaling,99.784,1.1238,True,antimicrobial,99.483,1.3904,True,antimicrobial,"NP_190280.5 RNA helicase, ATP-dependent, SK12/DOB1 protein [Arabidopsis thaliana]",1.392,1.091
NP_001332447.1,False,90.601,0.768,False,defense_signaling,92.126,0.7917,False,defense_signaling,91.692,0.7848,False,defense_signaling,NP_001332447.1 nuclear pore complex protein (DUF3414) [Arabidopsis thaliana],1.525,1.091
NP_001327101.1,False,93.523,0.813,False,defense_signaling,94.092,0.8271,False,defense_signaling,94.609,0.8355,False,defense_signaling,NP_001327101.1 Kinesin motor family protein [Arabidopsis thaliana],0.569,1.086
NP_563877.1,False,96.793,1.1873,False,antimicrobial,98.562,1.3014,False,antimicrobial,97.878,1.317,False,cell_death_HR,"NP_563877.1 Pyruvate phosphate dikinase, PEP/pyruvate binding domain-containing protein [Arabidopsis thaliana]",1.769,1.085
NP_001320611.1,False,96.793,1.1873,False,antimicrobial,98.562,1.3014,False,antimicrobial,97.878,1.317,False,cell_death_HR,"NP_001320611.1 Pyruvate phosphate dikinase, PEP/pyruvate binding domain-containing protein [Arabidopsis thaliana]",1.769,1.085
NP_001318975.1,False,96.793,1.1873,False,antimicrobial,98.562,1.3014,False,antimicrobial,97.878,1.317,False,cell_death_HR,"NP_001318975.1 Pyruvate phosphate dikinase, PEP/pyruvate binding domain-containing protein [Arabidopsis thaliana]",1.769,1.085
NP_192095.2,False,80.311,0.6965,False,NBS_LRR,74.229,0.5604,False,NBS_LRR,81.394,0.7016,False,NBS_LRR,NP_192095.2 Transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana],-6.082,1.083
NP_849536.1,False,80.311,0.6965,False,NBS_LRR,74.229,0.5604,False,NBS_LRR,81.394,0.7016,False,NBS_LRR,NP_849536.1 Transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana],-6.082,1.083
NP_001117220.2,False,98.83,0.946,False,defense_signaling,99.861,1.0303,True,defense_signaling,99.89,1.0337,True,defense_signaling,NP_001117220.2 AAA-type ATPase family protein [Arabidopsis thaliana],1.031,1.06
NP_001321058.1,False,85.015,0.8782,False,cell_death_HR,85.828,0.8963,False,cell_death_HR,86.066,0.8999,False,cell_death_HR,NP_001321058.1 polymerase gamma 2 [Arabidopsis thaliana],0.813,1.051
NP_001322184.1,False,68.629,0.5011,False,defense_signaling,74.309,0.5629,False,defense_signaling,69.67,0.5105,False,defense_signaling,NP_001322184.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],5.68,1.041
NP_001331729.1,False,88.677,0.9696,False,antimicrobial,89.555,0.9842,False,cell_death_HR,89.715,0.9868,False,cell_death_HR,NP_001331729.1 cleavage and polyadenylation specificity factor 160 [Arabidopsis thaliana],0.878,1.038
NP_001328739.1,False,94.988,0.8426,False,defense_signaling,95.772,0.86,False,defense_signaling,96.023,0.8649,False,defense_signaling,NP_001328739.1 BREAST CANCER 2 like 2A [Arabidopsis thaliana],0.784,1.035
NP_199580.3,False,93.698,1.097,False,antimicrobial,98.274,0.9255,False,defense_signaling,94.725,1.0884,False,antimicrobial,NP_199580.3 binding protein [Arabidopsis thaliana],4.576,1.027
NP_173193.2,False,97.545,1.2896,False,cell_death_HR,98.696,1.3825,False,cell_death_HR,98.57,1.3693,False,cell_death_HR,NP_173193.2 ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],1.151,1.025
NP_001319028.1,False,97.545,1.2896,False,cell_death_HR,98.696,1.3825,False,cell_death_HR,98.57,1.3693,False,cell_death_HR,NP_001319028.1 ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],1.151,1.025
NP_001321765.1,False,86.641,0.7109,False,defense_signaling,87.815,0.7273,False,defense_signaling,87.659,0.7248,False,defense_signaling,NP_001321765.1 paired amphipathic helix Sin3-like protein [Arabidopsis thaliana],1.174,1.018
NP_001318955.1,False,89.827,0.757,False,defense_signaling,91.603,0.7829,False,defense_signaling,90.841,0.7707,False,defense_signaling,NP_001318955.1 Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein [Arabidopsis thaliana],1.776,1.014
NP_001320435.1,False,89.827,0.757,False,defense_signaling,91.603,0.7829,False,defense_signaling,90.841,0.7707,False,defense_signaling,NP_001320435.1 Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein [Arabidopsis thaliana],1.776,1.014
NP_001184940.1,False,89.827,0.757,False,defense_signaling,91.603,0.7829,False,defense_signaling,90.841,0.7707,False,defense_signaling,NP_001184940.1 Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein [Arabidopsis thaliana],1.776,1.014
NP_001320143.1,False,37.38,0.0739,False,defense_signaling,35.951,0.0436,False,defense_signaling,38.393,0.0673,False,defense_signaling,NP_001320143.1 MUTL protein homolog 3 [Arabidopsis thaliana],-1.429,1.013
NP_187189.2,False,81.774,0.6493,False,defense_signaling,82.453,0.6559,False,defense_signaling,82.778,0.6592,False,defense_signaling,NP_187189.2 ALWAYS EARLY 2 [Arabidopsis thaliana],0.679,1.004
NP_187344.5,False,91.25,0.7766,False,defense_signaling,93.652,0.8175,False,defense_signaling,92.252,0.7924,False,defense_signaling,NP_187344.5 Transducin/WD40 repeat-like superfamily protein [Arabidopsis thaliana],2.402,1.002
NP_193360.1,False,97.027,1.2109,False,antimicrobial,97.938,1.2607,False,antimicrobial,98.029,1.265,False,antimicrobial,NP_193360.1 phytochrome D [Arabidopsis thaliana],0.911,1.002
NP_001185050.1,False,98.377,1.3112,False,cell_death_HR,99.926,1.6944,True,cell_death_HR,99.377,1.4827,True,cell_death_HR,NP_001185050.1 U5 small nuclear ribonucleoprotein helicase [Arabidopsis thaliana],1.549,1.0
NP_173520.1,False,98.377,1.3112,False,cell_death_HR,99.926,1.6944,True,cell_death_HR,99.377,1.4827,True,cell_death_HR,NP_173520.1 U5 small nuclear ribonucleoprotein helicase [Arabidopsis thaliana],1.549,1.0
NP_172428.1,False,97.039,1.2188,False,antimicrobial,97.798,1.2527,False,antimicrobial,98.036,1.2652,False,antimicrobial,NP_172428.1 phytochrome A [Arabidopsis thaliana],0.759,0.997
NP_001322909.1,False,97.039,1.2188,False,antimicrobial,97.798,1.2527,False,antimicrobial,98.036,1.2652,False,antimicrobial,NP_001322909.1 phytochrome A [Arabidopsis thaliana],0.759,0.997
NP_001322908.1,False,97.039,1.2188,False,antimicrobial,97.798,1.2527,False,antimicrobial,98.036,1.2652,False,antimicrobial,NP_001322908.1 phytochrome A [Arabidopsis thaliana],0.759,0.997
NP_001322907.1,False,97.039,1.2188,False,antimicrobial,97.798,1.2527,False,antimicrobial,98.036,1.2652,False,antimicrobial,NP_001322907.1 phytochrome A [Arabidopsis thaliana],0.759,0.997
NP_001322906.1,False,97.069,1.2201,False,antimicrobial,97.834,1.2545,False,antimicrobial,98.036,1.2652,False,antimicrobial,NP_001322906.1 phytochrome A [Arabidopsis thaliana],0.765,0.967
NP_001324142.1,False,98.608,0.9362,False,defense_signaling,99.235,0.9754,True,defense_signaling,99.554,0.9901,True,defense_signaling,NP_001324142.1 chromatin remodeling 8 [Arabidopsis thaliana],0.627,0.946
NP_189475.1,False,89.985,0.9682,False,antimicrobial,91.242,1.0284,False,antimicrobial,90.931,1.0203,False,antimicrobial,NP_189475.1 ABC transporter family protein [Arabidopsis thaliana],1.257,0.946
NP_001331419.1,False,95.159,0.8452,False,defense_signaling,94.714,1.0721,False,antimicrobial,96.103,1.1749,False,antimicrobial,NP_001331419.1 E3 ubiquitin ligase [Arabidopsis thaliana],-0.445,0.944
NP_175453.2,False,13.6,-1.0002,False,cell_death_HR,14.535,-0.9429,False,cell_death_HR,14.539,-0.9406,False,cell_death_HR,NP_175453.2 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.935,0.939
NP_189077.1,False,96.382,0.8734,False,defense_signaling,97.444,0.9262,False,NBS_LRR,97.32,0.9584,False,NBS_LRR,NP_189077.1 chromatin remodeling 40 [Arabidopsis thaliana],1.062,0.938
NP_188006.4,False,98.233,1.3418,False,cell_death_HR,99.232,1.4616,True,cell_death_HR,99.139,1.4414,True,cell_death_HR,NP_188006.4 ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],0.999,0.906
NP_191913.3,False,94.988,0.8426,False,defense_signaling,95.718,0.8588,False,defense_signaling,95.893,0.8624,False,defense_signaling,NP_191913.3 BREAST CANCER 2 like 2A [Arabidopsis thaliana],0.73,0.905
NP_196383.1,False,78.493,0.7685,False,antimicrobial,79.084,0.7806,False,antimicrobial,79.395,0.7869,False,antimicrobial,NP_196383.1 structural maintenance of chromosomes 6A [Arabidopsis thaliana],0.591,0.902
NP_001326627.1,False,91.664,1.0397,False,antimicrobial,92.266,1.0555,False,antimicrobial,92.564,1.0629,False,antimicrobial,NP_001326627.1 multidrug resistance-associated protein 6 [Arabidopsis thaliana],0.602,0.9
NP_001326628.1,False,91.664,1.0397,False,antimicrobial,92.266,1.0555,False,antimicrobial,92.564,1.0629,False,antimicrobial,NP_001326628.1 multidrug resistance-associated protein 6 [Arabidopsis thaliana],0.602,0.9
NP_001078101.1,False,92.837,1.0717,False,antimicrobial,94.264,1.104,False,antimicrobial,93.718,1.0834,False,NBS_LRR,NP_001078101.1 dicer-like 2 [Arabidopsis thaliana],1.427,0.881
NP_001118940.1,False,96.708,1.2041,False,antimicrobial,97.216,1.2257,False,antimicrobial,97.577,1.2383,False,antimicrobial,NP_001118940.1 damaged DNA binding protein 1A [Arabidopsis thaliana],0.508,0.869
NP_001329653.1,True,98.801,1.4054,False,NBS_LRR,99.523,1.9738,True,NBS_LRR,99.667,2.1016,True,NBS_LRR,NP_001329653.1 protein kinase family protein [Arabidopsis thaliana],0.722,0.866
NP_001324214.1,False,91.016,1.021,False,cell_death_HR,94.379,1.1336,False,cell_death_HR,91.878,1.0126,False,cell_death_HR,NP_001324214.1 myosin XI D [Arabidopsis thaliana],3.363,0.862
NP_001324209.1,False,91.016,1.021,False,cell_death_HR,94.379,1.1336,False,cell_death_HR,91.878,1.0126,False,cell_death_HR,NP_001324209.1 myosin XI D [Arabidopsis thaliana],3.363,0.862
NP_001323492.1,False,95.801,1.0311,False,antimicrobial,97.003,1.2171,False,antimicrobial,96.648,1.199,False,antimicrobial,NP_001323492.1 ARM repeat superfamily protein [Arabidopsis thaliana],1.202,0.847
NP_001322427.1,False,88.128,0.9592,False,antimicrobial,88.695,0.9689,False,antimicrobial,88.969,0.9759,False,antimicrobial,NP_001322427.1 P-glycoprotein 13 [Arabidopsis thaliana],0.567,0.841
NP_001331420.1,False,95.804,0.86,False,defense_signaling,94.347,1.1175,False,antimicrobial,96.644,1.2347,False,cell_death_HR,NP_001331420.1 E3 ubiquitin ligase [Arabidopsis thaliana],-1.457,0.84
NP_001190804.1,False,84.792,0.6857,False,defense_signaling,90.715,0.7693,False,defense_signaling,85.629,0.7755,False,NBS_LRR,NP_001190804.1 separase [Arabidopsis thaliana],5.923,0.837
NP_001030643.1,False,81.175,0.6421,False,defense_signaling,81.723,0.6479,False,defense_signaling,82.009,0.6504,False,defense_signaling,NP_001030643.1 ALWAYS EARLY 2 [Arabidopsis thaliana],0.548,0.834
NP_001189813.1,False,81.175,0.6421,False,defense_signaling,81.723,0.6479,False,defense_signaling,82.009,0.6504,False,defense_signaling,NP_001189813.1 ALWAYS EARLY 2 [Arabidopsis thaliana],0.548,0.834
NP_001189812.1,False,81.175,0.6421,False,defense_signaling,81.723,0.6479,False,defense_signaling,82.009,0.6504,False,defense_signaling,NP_001189812.1 ALWAYS EARLY 2 [Arabidopsis thaliana],0.548,0.834
NP_563924.1,False,53.285,0.319,False,defense_signaling,54.171,0.3288,False,defense_signaling,54.115,0.3282,False,defense_signaling,NP_563924.1 nuclear matrix constituent protein-like protein [Arabidopsis thaliana],0.886,0.83
NP_001330009.1,True,98.819,1.5538,False,RLK_defense,99.258,1.6301,True,RLK_defense,99.638,1.7023,True,RLK_defense,NP_001330009.1 Leucine-rich receptor-like protein kinase family protein [Arabidopsis thaliana],0.439,0.819
NP_199445.1,True,98.819,1.5538,False,RLK_defense,99.258,1.6301,True,RLK_defense,99.638,1.7023,True,RLK_defense,NP_199445.1 Leucine-rich receptor-like protein kinase family protein [Arabidopsis thaliana],0.439,0.819
NP_001326097.1,False,91.25,0.7766,False,defense_signaling,93.327,0.8109,False,defense_signaling,92.063,0.7901,False,defense_signaling,NP_001326097.1 Transducin/WD40 repeat-like superfamily protein [Arabidopsis thaliana],2.077,0.813
NP_974804.4,True,94.611,0.8354,False,defense_signaling,96.048,0.866,False,defense_signaling,95.418,0.8512,False,defense_signaling,NP_974804.4 protein serine/threonine kinase [Arabidopsis thaliana],1.437,0.807
NP_001330877.1,False,88.173,0.9502,False,cell_death_HR,88.741,0.963,False,cell_death_HR,88.975,0.9671,False,cell_death_HR,NP_001330877.1 ARM repeat superfamily protein [Arabidopsis thaliana],0.568,0.802
NP_001330882.1,False,88.173,0.9502,False,cell_death_HR,88.741,0.963,False,cell_death_HR,88.975,0.9671,False,cell_death_HR,NP_001330882.1 ARM repeat superfamily protein [Arabidopsis thaliana],0.568,0.802
