protein_id,pid,z_max,best_category,has_defense_keyword,description,score_jackhmmer,length,truncated_by_esm,low_complexity_frac,repeat_frac_k6
NP_181047.1,NP_181047,1.4839195,cell_death_HR,False,NP_181047.1 N-acetylglucosamine-1-phosphate uridylyltransferase 2 [Arabidopsis thaliana],0.0,502,False,0.2041,0.0
NP_001321158.1,NP_001321158,1.4837228,cell_death_HR,False,NP_001321158.1 RAD3-like DNA-binding helicase protein [Arabidopsis thaliana],0.0,1022,False,0.2178,0.0
NP_001322120.1,NP_001322120,1.48361,antimicrobial,False,NP_001322120.1 sucrose-phosphatase 1 [Arabidopsis thaliana],0.0,424,False,0.1707,0.0
NP_001322121.1,NP_001322121,1.48361,antimicrobial,False,NP_001322121.1 sucrose-phosphatase 1 [Arabidopsis thaliana],0.0,424,False,0.1707,0.0
NP_001322122.1,NP_001322122,1.48361,antimicrobial,False,NP_001322122.1 sucrose-phosphatase 1 [Arabidopsis thaliana],0.0,424,False,0.1707,0.0
NP_178113.3,NP_178113,1.4834645,cell_death_HR,False,NP_178113.3 RAD3-like DNA-binding helicase protein [Arabidopsis thaliana],0.0,1040,True,0.165,0.0
NP_197776.1,NP_197776,1.4832678,cell_death_HR,False,NP_197776.1 cleavage and polyadenylation specificity factor 100 [Arabidopsis thaliana],0.0,739,False,0.1111,0.0
NP_001318221.1,NP_001318221,1.4824222,cell_death_HR,False,NP_001318221.1 minichromosome maintenance 9 [Arabidopsis thaliana],0.0,651,False,0.2188,0.0
NP_174901.1,NP_174901,1.4823059,antimicrobial,False,NP_174901.1 nitrate reductase 2 [Arabidopsis thaliana],0.0,917,False,0.1111,0.0
NP_850982.1,NP_850982,1.4820133,cell_death_HR,False,NP_850982.1 Rad23 UV excision repair protein family [Arabidopsis thaliana],0.0,371,False,0.5,0.0
NP_001323831.1,NP_001323831,1.4817382,cell_death_HR,False,NP_001323831.1 protein phosphatase 5.2 [Arabidopsis thaliana],0.0,537,False,0.2692,0.0
NP_181112.1,NP_181112,1.4817019,antimicrobial,True,NP_181112.1 acyl-CoA oxidase 5 [Arabidopsis thaliana],0.0,664,False,0.1231,0.0
NP_177642.2,NP_177642,1.4816265,PR_proteins,True,NP_177642.2 Pathogenesis-related thaumatin superfamily protein [Arabidopsis thaliana],0.0,246,False,0.2174,0.0
NP_567283.1,NP_567283,1.4811864,cell_death_HR,False,NP_567283.1 NAD(P)H dehydrogenase B2 [Arabidopsis thaliana],0.0,582,False,0.1579,0.0
NP_001032163.1,NP_001032163,1.480968,cell_death_HR,False,NP_001032163.1 TIM-barrel signal transduction protein [Arabidopsis thaliana],0.0,754,False,0.2703,0.0027
NP_198800.1,NP_198800,1.4808143,cell_death_HR,False,NP_198800.1 ATP-dependent RNA helicase [Arabidopsis thaliana],0.0,776,False,0.1711,0.0
NP_194078.2,NP_194078,1.480138,cell_death_HR,False,NP_194078.2 PLAC8 family protein [Arabidopsis thaliana],0.0,255,False,0.2917,0.04
NP_174850.4,NP_174850,1.4801161,antimicrobial,False,NP_174850.4 acetyl-CoA carboxylase 2 [Arabidopsis thaliana],0.0,2355,True,0.1496,0.0026
NP_190886.4,NP_190886,1.4801035,antimicrobial,False,NP_190886.4 nodulin/glutamine synthase-like protein [Arabidopsis thaliana],0.0,852,False,0.1548,0.0
NP_849576.1,NP_849576,1.4800457,cell_death_HR,False,NP_849576.1 Proteasome component (PCI) domain protein [Arabidopsis thaliana],0.0,225,False,0.1429,0.0
NP_001325730.1,NP_001325730,1.4799966,cell_death_HR,False,NP_001325730.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,265,False,0.32,0.0
NP_001321415.1,NP_001321415,1.4791679,cell_death_HR,False,NP_001321415.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,255,False,0.2083,0.0
NP_175679.2,NP_175679,1.4791664,cell_death_HR,False,NP_175679.2 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,255,False,0.2083,0.0
NP_001329019.1,NP_001329019,1.4790229,antimicrobial,False,NP_001329019.1 CTP synthase family protein [Arabidopsis thaliana],0.0,466,False,0.1778,0.0043
NP_173839.1,NP_173839,1.4789958,cell_death_HR,False,NP_173839.1 AAA-type ATPase family protein [Arabidopsis thaliana],34.556304931640625,525,False,0.2549,0.0
NP_192121.2,NP_192121,1.4789772,antimicrobial,False,NP_192121.2 CTP synthase family protein [Arabidopsis thaliana],0.0,556,False,0.1667,0.0036
NP_001328419.1,NP_001328419,1.4788144,cell_death_HR,False,NP_001328419.1 Formyl transferase [Arabidopsis thaliana],0.0,254,False,0.1667,0.0
NP_569033.1,NP_569033,1.4787205,cell_death_HR,False,NP_569033.1 thioredoxin domain PLP3B-like protein [Arabidopsis thaliana],0.0,230,False,0.2727,0.0
NP_178634.2,NP_178634,1.4786091,antimicrobial,False,NP_178634.2 aconitase 3 [Arabidopsis thaliana],0.0,990,False,0.1939,0.0
NP_177866.2,NP_177866,1.478506,PR_proteins,False,NP_177866.2 beta-galactosidase 16 [Arabidopsis thaliana],0.0,815,False,0.125,0.0
NP_001320090.1,NP_001320090,1.4781245,PR_proteins,True,NP_001320090.1 Barwin-related endoglucanase [Arabidopsis thaliana],0.0,124,False,0.1818,0.0
NP_001031737.1,NP_001031737,1.4777184,cell_death_HR,False,NP_001031737.1 AFG1-like ATPase family protein [Arabidopsis thaliana],0.0,473,False,0.3261,0.0
NP_567513.4,NP_567513,1.4776621,antimicrobial,True,NP_567513.4 acyl-CoA oxidase 1 [Arabidopsis thaliana],0.0,664,False,0.1385,0.0
NP_001322878.1,NP_001322878,1.4776306,antimicrobial,False,NP_001322878.1 ketose-bisphosphate aldolase class-II family protein [Arabidopsis thaliana],0.0,1314,True,0.2923,0.0
NP_173263.2,NP_173263,1.4776306,antimicrobial,False,NP_173263.2 ketose-bisphosphate aldolase class-II family protein [Arabidopsis thaliana],0.0,1373,True,0.2868,0.0
NP_001190744.1,NP_001190744,1.4775378,antimicrobial,True,NP_001190744.1 acyl-CoA oxidase 1 [Arabidopsis thaliana],0.0,651,False,0.1406,0.0
NP_197655.1,NP_197655,1.4774201,cell_death_HR,False,NP_197655.1 arogenate dehydratase 5 [Arabidopsis thaliana],0.0,425,False,0.2439,0.0
NP_186818.1,NP_186818,1.4774201,cell_death_HR,False,NP_186818.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,361,False,0.2571,0.0
NP_172832.3,NP_172832,1.4770004,cell_death_HR,False,"NP_172832.3 root UVB sensitive protein (Protein of unknown function, DUF647) [Arabidopsis thaliana]",0.0,440,False,0.2558,0.0
NP_568193.1,NP_568193,1.4769882,PR_proteins,False,NP_568193.1 alpha-galactosidase 2 [Arabidopsis thaliana],0.0,396,False,0.0526,0.0
NP_181593.1,NP_181593,1.476535,PR_proteins,False,NP_181593.1 expansin A8 [Arabidopsis thaliana],0.0,253,False,0.375,0.0
NP_001325948.1,NP_001325948,1.476284,cell_death_HR,False,NP_001325948.1 RING domain ligase1 [Arabidopsis thaliana],0.0,489,False,0.4043,0.0723
NP_186814.1,NP_186814,1.476284,cell_death_HR,False,NP_186814.1 RING domain ligase1 [Arabidopsis thaliana],0.0,489,False,0.4043,0.0723
NP_187119.1,NP_187119,1.4759228,cell_death_HR,False,NP_187119.1 CLP-similar protein 3 [Arabidopsis thaliana],0.0,444,False,0.3023,0.0
NP_001327497.1,NP_001327497,1.4759228,cell_death_HR,False,NP_001327497.1 CLP-similar protein 3 [Arabidopsis thaliana],0.0,444,False,0.3023,0.0
NP_001319471.1,NP_001319471,1.4759228,cell_death_HR,False,NP_001319471.1 CLP-similar protein 3 [Arabidopsis thaliana],0.0,444,False,0.3023,0.0
NP_563893.1,NP_563893,1.4752295,cell_death_HR,False,NP_563893.1 CLP protease proteolytic subunit 6 [Arabidopsis thaliana],0.0,271,False,0.3462,0.0
NP_188716.1,NP_188716,1.474364,cell_death_HR,False,"NP_188716.1 Cell differentiation, Rcd1-like protein [Arabidopsis thaliana]",0.0,316,False,0.2667,0.0
NP_172709.2,NP_172709,1.4737369,cell_death_HR,False,NP_172709.2 zinc ion binding protein [Arabidopsis thaliana],0.0,988,False,0.1546,0.0
NP_001189660.1,NP_001189660,1.4732828,PR_proteins,False,NP_001189660.1 beta galactosidase 9 [Arabidopsis thaliana],0.0,859,False,0.0833,0.0
NP_565469.1,NP_565469,1.4732741,cell_death_HR,False,NP_565469.1 NAD(P)-binding Rossmann-fold superfamily protein [Arabidopsis thaliana],0.0,402,False,0.2051,0.0
NP_193488.2,NP_193488,1.473225,cell_death_HR,False,NP_193488.2 Major facilitator superfamily protein [Arabidopsis thaliana],0.0,544,False,0.283,0.0
NP_197853.1,NP_197853,1.472962,cell_death_HR,False,NP_197853.1 Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein [Arabidopsis thaliana],0.0,259,False,0.25,0.0
NP_001185143.1,NP_001185143,1.472183,antimicrobial,False,NP_001185143.1 acetyl-CoA carboxylase 1 [Arabidopsis thaliana],0.0,2254,True,0.1473,0.0009
NP_174849.2,NP_174849,1.472183,antimicrobial,False,NP_174849.2 acetyl-CoA carboxylase 1 [Arabidopsis thaliana],0.0,2254,True,0.1473,0.0009
NP_001329022.1,NP_001329022,1.4716765,antimicrobial,False,NP_001329022.1 CTP synthase family protein [Arabidopsis thaliana],0.0,484,False,0.1702,0.0042
NP_174498.1,NP_174498,1.4715909,cell_death_HR,False,NP_174498.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,422,False,0.561,0.0
NP_001324569.1,NP_001324569,1.4711727,cell_death_HR,False,NP_001324569.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana],0.0,293,False,0.25,0.0
NP_187286.1,NP_187286,1.4711682,cell_death_HR,False,"NP_187286.1 dehydroquinate dehydratase, putative / shikimate dehydrogenase [Arabidopsis thaliana]",0.0,603,False,0.2712,0.0
NP_565412.1,NP_565412,1.4708332,antimicrobial,True,NP_565412.1 pantothenate kinase [Arabidopsis thaliana],0.0,367,False,0.1143,0.0
NP_566263.1,NP_566263,1.4701589,PR_proteins,False,NP_566263.1 Pectinacetylesterase family protein [Arabidopsis thaliana],0.0,415,False,0.125,0.0
NP_001329020.1,NP_001329020,1.4699366,antimicrobial,False,NP_001329020.1 CTP synthase family protein [Arabidopsis thaliana],0.0,517,False,0.18,0.0039
NP_974931.1,NP_974931,1.4697508,cell_death_HR,False,NP_974931.1 haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],0.0,507,False,0.1429,0.0
NP_193291.1,NP_193291,1.469743,antimicrobial,False,NP_193291.1 Deoxyxylulose-5-phosphate synthase [Arabidopsis thaliana],0.0,717,False,0.2714,0.0
NP_565632.1,NP_565632,1.4695894,cell_death_HR,False,NP_565632.1 proteasome family protein [Arabidopsis thaliana],0.0,439,False,0.1905,0.0
NP_564338.1,NP_564338,1.4695842,antimicrobial,False,NP_564338.1 carbamoyl phosphate synthetase B [Arabidopsis thaliana],0.0,1187,True,0.1709,0.0
NP_180775.2,NP_180775,1.4687039,cell_death_HR,False,NP_180775.2 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana],0.0,449,False,0.186,0.0
NP_195308.1,NP_195308,1.4682361,antimicrobial,False,NP_195308.1 aconitase 1 [Arabidopsis thaliana],0.0,898,False,0.1591,0.0
NP_195869.1,NP_195869,1.4674311,cell_death_HR,False,NP_195869.1 Heat shock protein 70 (Hsp 70) family protein [Arabidopsis thaliana],0.0,653,False,0.2344,0.0
NP_849486.1,NP_849486,1.4673346,antimicrobial,False,NP_849486.1 lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme [Arabidopsis thaliana],0.0,1064,True,0.219,0.0
NP_001328161.1,NP_001328161,1.4673346,antimicrobial,False,NP_001328161.1 lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme [Arabidopsis thaliana],0.0,1064,True,0.219,0.0
NP_567914.1,NP_567914,1.4673346,antimicrobial,False,NP_567914.1 lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme [Arabidopsis thaliana],0.0,1064,True,0.219,0.0
NP_001118686.1,NP_001118686,1.4670279,antimicrobial,False,NP_001118686.1 topoisomerase II [Arabidopsis thaliana],0.0,1438,True,0.2887,0.0
NP_189031.1,NP_189031,1.4670279,antimicrobial,False,NP_189031.1 topoisomerase II [Arabidopsis thaliana],0.0,1473,True,0.3014,0.0286
NP_173458.1,NP_173458,1.466538,cell_death_HR,False,NP_173458.1 sterol methyltransferase 2 [Arabidopsis thaliana],0.0,361,False,0.0286,0.0
NP_199835.2,NP_199835,1.4664764,cell_death_HR,False,NP_199835.2 protein-l-isoaspartate methyltransferase 2 [Arabidopsis thaliana],0.0,309,False,0.2759,0.0
NP_001077921.1,NP_001077921,1.4663924,antimicrobial,True,NP_001077921.1 hexokinase 2 [Arabidopsis thaliana],0.0,393,False,0.4211,0.0
NP_176627.2,NP_176627,1.4656509,cell_death_HR,True,NP_176627.2 phosphatidylinositol 4-kinase gamma-like protein [Arabidopsis thaliana],0.0,548,False,0.1698,0.0
NP_568167.1,NP_568167,1.465571,cell_death_HR,False,NP_568167.1 NC domain-containing protein-like protein [Arabidopsis thaliana],0.0,259,False,0.0833,0.0
NP_195404.6,NP_195404,1.4652666,cell_death_HR,False,NP_195404.6 LIM domain-containing protein [Arabidopsis thaliana],0.0,553,False,0.2963,0.0
NP_179415.1,NP_179415,1.4630592,cell_death_HR,False,NP_179415.1 pyrophosphorylase 2 [Arabidopsis thaliana],0.0,218,False,0.2,0.0
NP_195052.1,NP_195052,1.4629393,cell_death_HR,False,NP_195052.1 Transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana],0.0,447,False,0.1163,0.0
NP_001189715.1,NP_001189715,1.4622751,cell_death_HR,False,NP_001189715.1 delta1-pyrroline-5-carboxylate synthase 1 [Arabidopsis thaliana],0.0,714,False,0.3,0.0
NP_001329029.1,NP_001329029,1.4621513,antimicrobial,False,NP_001329029.1 xanthine dehydrogenase 2 [Arabidopsis thaliana],0.0,1269,True,0.2,0.0
NP_001323991.1,NP_001323991,1.4620199,cell_death_HR,False,NP_001323991.1 Peptide chain release factor 1 [Arabidopsis thaliana],0.0,330,False,0.25,0.0
NP_001118301.1,NP_001118301,1.46192,cell_death_HR,False,NP_001118301.1 monogalactosyldiacylglycerol synthase type C [Arabidopsis thaliana],0.0,362,False,0.2,0.0
NP_564497.1,NP_564497,1.4607623,PR_proteins,False,NP_564497.1 Granulin repeat cysteine protease family protein [Arabidopsis thaliana],0.0,462,False,0.1778,0.0
NP_178171.1,NP_178171,1.4602352,antimicrobial,False,NP_178171.1 isopropylmalate dehydrogenase 2 [Arabidopsis thaliana],0.0,405,False,0.1538,0.0
NP_188498.1,NP_188498,1.4600569,cell_death_HR,True,NP_188498.1 Amino acid kinase family protein [Arabidopsis thaliana],0.0,339,False,0.4375,0.006
NP_001031860.1,NP_001031860,1.4600213,antimicrobial,False,NP_001031860.1 peroxisomal NAD-malate dehydrogenase 2 [Arabidopsis thaliana],0.0,333,False,0.3125,0.0
NP_199012.2,NP_199012,1.4596695,cell_death_HR,False,NP_199012.2 Metal-dependent protein hydrolase [Arabidopsis thaliana],0.0,373,False,0.1667,0.0
NP_194642.1,NP_194642,1.4595289,antimicrobial,True,NP_194642.1 hexokinase 1 [Arabidopsis thaliana],0.0,496,False,0.25,0.0
NP_850090.1,NP_850090,1.4588517,cell_death_HR,False,"NP_850090.1 Polynucleotidyl transferase, ribonuclease H-like superfamily protein [Arabidopsis thaliana]",0.0,222,False,0.0952,0.0
NP_001325501.1,NP_001325501,1.4584843,cell_death_HR,False,"NP_001325501.1 Tyrosyl-tRNA synthetase, class Ib, bacterial/mitochondrial [Arabidopsis thaliana]",0.0,511,False,0.26,0.0
NP_186915.1,NP_186915,1.4584843,cell_death_HR,False,"NP_186915.1 Tyrosyl-tRNA synthetase, class Ib, bacterial/mitochondrial [Arabidopsis thaliana]",0.0,511,False,0.26,0.0
NP_563693.1,NP_563693,1.4583521,cell_death_HR,False,NP_563693.1 non-intrinsic ABC protein 4 [Arabidopsis thaliana],0.0,272,False,0.3462,0.0075
NP_566258.1,NP_566258,1.4579165,antimicrobial,False,NP_566258.1 lon protease 3 [Arabidopsis thaliana],22.843122482299805,924,False,0.1868,0.0
NP_001329473.1,NP_001329473,1.457786,antimicrobial,False,NP_001329473.1 L-tyrosine decarboxylase [Arabidopsis thaliana],0.0,566,False,0.1455,0.0
NP_027726.1,NP_027726,1.4576098,antimicrobial,False,NP_027726.1 NagB/RpiA/CoA transferase-like superfamily protein [Arabidopsis thaliana],0.0,374,False,0.2778,0.0
NP_193436.2,NP_193436,1.457355,PR_proteins,False,NP_193436.2 expansin-like B1 [Arabidopsis thaliana],0.0,250,False,0.2083,0.0
NP_001329369.1,NP_001329369,1.4570608,cell_death_HR,False,NP_001329369.1 NAD(P)-binding Rossmann-fold superfamily protein [Arabidopsis thaliana],0.0,318,False,0.1667,0.0
NP_001190422.1,NP_001190422,1.4570056,antimicrobial,False,NP_001190422.1 acetyl Co-enzyme a carboxylase biotin carboxylase subunit [Arabidopsis thaliana],0.0,555,False,0.2037,0.0
NP_563764.1,NP_563764,1.4567286,PR_proteins,False,NP_563764.1 Cysteine proteinases superfamily protein [Arabidopsis thaliana],0.0,343,False,0.1818,0.0
NP_974576.1,NP_974576,1.4561784,cell_death_HR,True,NP_974576.1 aspartate kinase-homoserine dehydrogenase ii [Arabidopsis thaliana],0.0,916,False,0.1667,0.0
NP_849857.1,NP_849857,1.4557588,cell_death_HR,False,NP_849857.1 Copine (Calcium-dependent phospholipid-binding protein) family [Arabidopsis thaliana],0.0,453,False,0.1818,0.0
NP_001326567.1,NP_001326567,1.4555473,PR_proteins,False,NP_001326567.1 alpha-L-arabinofuranosidase 1 [Arabidopsis thaliana],0.0,697,False,0.1324,0.0
NP_001326565.1,NP_001326565,1.4555473,PR_proteins,False,NP_001326565.1 alpha-L-arabinofuranosidase 1 [Arabidopsis thaliana],0.0,697,False,0.1324,0.0
NP_190058.1,NP_190058,1.4551854,cell_death_HR,False,NP_190058.1 arogenate dehydratase 4 [Arabidopsis thaliana],0.0,424,False,0.2195,0.0
NP_974329.1,NP_974329,1.4551193,cell_death_HR,False,NP_974329.1 RHOMBOID-like protein 14 [Arabidopsis thaliana],0.0,239,False,0.4545,0.0
NP_001117543.4,NP_001117543,1.4541017,antimicrobial,False,NP_001117543.4 Peptidase M1 family protein [Arabidopsis thaliana],0.0,987,False,0.1959,0.0
NP_195870.1,NP_195870,1.4539064,cell_death_HR,False,NP_195870.1 heat shock cognate protein 70-1 [Arabidopsis thaliana],0.0,651,False,0.2188,0.0
NP_850620.2,NP_850620,1.4536942,antimicrobial,False,NP_850620.2 1-deoxy-D-xylulose 5-phosphate synthase 1 [Arabidopsis thaliana],0.0,641,False,0.1746,0.0
NP_191710.1,NP_191710,1.4532008,cell_death_HR,False,NP_191710.1 ACC synthase 1 [Arabidopsis thaliana],0.0,488,False,0.2553,0.0
NP_001031206.1,NP_001031206,1.4530225,cell_death_HR,False,NP_001031206.1 beta carbonic anhydrase 6 [Arabidopsis thaliana],0.0,239,False,0.0909,0.0
NP_001320705.1,NP_001320705,1.4530178,cell_death_HR,False,NP_001320705.1 beta carbonic anhydrase 6 [Arabidopsis thaliana],0.0,239,False,0.0909,0.0
NP_001320704.1,NP_001320704,1.4530178,cell_death_HR,False,NP_001320704.1 beta carbonic anhydrase 6 [Arabidopsis thaliana],0.0,239,False,0.0909,0.0
NP_175439.2,NP_175439,1.4530036,antimicrobial,False,NP_175439.2 Alanyl-tRNA synthetase [Arabidopsis thaliana],0.0,1003,False,0.202,0.0
NP_176105.1,NP_176105,1.4529656,cell_death_HR,False,NP_176105.1 ATP phosphoribosyl transferase 1 [Arabidopsis thaliana],0.0,411,False,0.325,0.0
NP_001185186.2,NP_001185186,1.4529643,antimicrobial,False,NP_001185186.2 Alanyl-tRNA synthetase [Arabidopsis thaliana],0.0,1011,False,0.21,0.0
NP_001319603.1,NP_001319603,1.452818,cell_death_HR,True,NP_001319603.1 NAD kinase 1 [Arabidopsis thaliana],0.0,479,False,0.1522,0.0
NP_566686.2,NP_566686,1.4527236,antimicrobial,False,NP_566686.2 1-deoxy-D-xylulose 5-phosphate synthase 1 [Arabidopsis thaliana],0.0,640,False,0.1587,0.0
NP_195053.1,NP_195053,1.4523507,cell_death_HR,False,NP_195053.1 Transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana],0.0,457,False,0.1136,0.0
NP_175970.1,NP_175970,1.4518772,cell_death_HR,False,NP_175970.1 seed imbibition 1 [Arabidopsis thaliana],0.0,754,False,0.1622,0.0
NP_566045.1,NP_566045,1.4516773,cell_death_HR,False,NP_566045.1 RING/U-box superfamily protein [Arabidopsis thaliana],0.0,240,False,0.3043,0.0
NP_001318171.1,NP_001318171,1.451433,cell_death_HR,False,NP_001318171.1 phosphatidic acid phosphatase 1 [Arabidopsis thaliana],0.0,327,False,0.1613,0.0
NP_001323950.1,NP_001323950,1.451433,cell_death_HR,False,NP_001323950.1 phosphatidic acid phosphatase 1 [Arabidopsis thaliana],0.0,327,False,0.1613,0.0
NP_565255.1,NP_565255,1.4514314,cell_death_HR,False,NP_565255.1 phosphatidic acid phosphatase 1 [Arabidopsis thaliana],0.0,327,False,0.1613,0.0
NP_179037.2,NP_179037,1.4513469,cell_death_HR,False,NP_179037.2 proline iminopeptidase [Arabidopsis thaliana],0.0,380,False,0.0811,0.0
NP_195611.1,NP_195611,1.4502842,PR_proteins,False,NP_195611.1 glycosyl hydrolase 9B17 [Arabidopsis thaliana],0.0,493,False,0.2708,0.0
NP_179576.1,NP_179576,1.4492062,antimicrobial,True,NP_179576.1 hexokinase 2 [Arabidopsis thaliana],0.0,502,False,0.2857,0.0
NP_974083.1,NP_974083,1.4488947,antimicrobial,False,NP_974083.1 Peptidase M1 family protein [Arabidopsis thaliana],0.0,945,False,0.1935,0.0
NP_196079.1,NP_196079,1.4486761,antimicrobial,False,NP_196079.1 sulfite reductase [Arabidopsis thaliana],0.0,642,False,0.1905,0.0
NP_201201.2,NP_201201,1.4481816,cell_death_HR,False,NP_201201.2 DNA polymerase delta subunit 1 [Arabidopsis thaliana],0.0,1095,True,0.2222,0.0
NP_566796.2,NP_566796,1.4479226,antimicrobial,False,NP_566796.2 glyceraldehyde 3-phosphate dehydrogenase A subunit [Arabidopsis thaliana],0.0,396,False,0.4211,0.0
NP_001190861.1,NP_001190861,1.4473468,antimicrobial,False,NP_001190861.1 L-tyrosine decarboxylase [Arabidopsis thaliana],0.0,547,False,0.1887,0.0
NP_198112.2,NP_198112,1.4473454,cell_death_HR,False,NP_198112.2 long-chain acyl-CoA synthetase 7 [Arabidopsis thaliana],0.0,700,False,0.1304,0.0
