protein_id,z_max,best_category,pctl_max,description
NP_192590.1,0.9488987,RLK_defense,97.34270956500092,NP_192590.1 MAPK/ERK kinase kinase 1 [Arabidopsis thaliana]
NP_175900.1,0.94752765,antimicrobial,88.17806542618291,NP_175900.1 lipoxygenase 1 [Arabidopsis thaliana]
NP_564021.1,0.9461197,antimicrobial,96.87182359408384,NP_564021.1 lipoxygenase 3 [Arabidopsis thaliana]
NP_186770.3,0.94567627,cell_death_HR,87.97581264131765,NP_186770.3 RNA-binding (RRM/RBD/RNP motifs) family protein [Arabidopsis thaliana]
NP_001327068.1,0.94567627,cell_death_HR,87.97581264131765,NP_001327068.1 RNA-binding (RRM/RBD/RNP motifs) family protein [Arabidopsis thaliana]
NP_001329301.1,0.94477695,cell_death_HR,87.91669259651088,NP_001329301.1 RNA-binding protein-defense related 1 [Arabidopsis thaliana]
NP_001322619.1,0.94403535,antimicrobial,87.35660796149936,NP_001322619.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_198044.2,0.9439206,NBS_LRR,96.46109486174208,NP_198044.2 Cam-binding protein 60-like G [Arabidopsis thaliana]
NP_190616.1,0.9428318,NBS_LRR,89.63428547721286,NP_190616.1 homolog of RPW8 3 [Arabidopsis thaliana]
NP_196136.1,0.941751,defense_signaling,98.73669798991848,NP_196136.1 Cellulose synthase family protein [Arabidopsis thaliana]
NP_001190797.1,0.9396764,cell_death_HR,87.70925384280291,NP_001190797.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana]
NP_199512.2,0.9395365,cell_death_HR,98.2844815068351,NP_199512.2 RNA helicase [Arabidopsis thaliana]
NP_001320333.1,0.9395227,cell_death_HR,87.6957703238119,NP_001320333.1 lsd one like 1 [Arabidopsis thaliana]
NP_001320335.1,0.9395227,cell_death_HR,87.6957703238119,NP_001320335.1 lsd one like 1 [Arabidopsis thaliana]
NP_177282.2,0.93822217,cell_death_HR,87.74036965585911,NP_177282.2 WHIRLY 2 [Arabidopsis thaliana]
NP_001327204.1,0.9374393,antimicrobial,87.03507789325202,NP_001327204.1 Aldolase-type TIM barrel family protein [Arabidopsis thaliana]
NP_193773.2,0.93704885,defense_signaling,98.63920177567572,NP_193773.2 JUMONJI 14 [Arabidopsis thaliana]
NP_177396.1,0.9361069,antimicrobial,98.08119152820127,NP_177396.1 PLAT/LH2 domain-containing lipoxygenase family protein [Arabidopsis thaliana]
NP_201517.1,0.9354655,NBS_LRR,89.41854917335657,NP_201517.1 HXXXD-type acyl-transferase family protein [Arabidopsis thaliana]
NP_173302.2,0.9338657,defense_signaling,98.5707469869521,NP_173302.2 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_200414.1,0.93380076,antimicrobial,86.86705250274856,NP_200414.1 heat shock protein 81-2 [Arabidopsis thaliana]
NP_190150.1,0.93374264,cell_death_HR,87.46655050096459,NP_190150.1 mitogen-activated protein kinase 3 [Arabidopsis thaliana]
NP_196409.1,0.931935,antimicrobial,97.99095567033834,NP_196409.1 diacylglycerol kinase1 [Arabidopsis thaliana]
NP_001331085.1,0.931935,antimicrobial,97.99095567033834,NP_001331085.1 diacylglycerol kinase1 [Arabidopsis thaliana]
NP_200412.1,0.9315921,antimicrobial,86.74881241313503,NP_200412.1 heat shock protein 81-3 [Arabidopsis thaliana]
NP_568373.1,0.931054,cell_death_HR,87.34831041135105,NP_568373.1 CRT (chloroquine-resistance transporter)-like transporter 1 [Arabidopsis thaliana]
NP_197747.1,0.9298986,defense_signaling,98.47636235401498,NP_197747.1 XS domain-containing protein / XS zinc finger domain-containing protein-like protein [Arabidopsis thaliana]
NP_001331491.1,0.9298986,defense_signaling,98.47636235401498,NP_001331491.1 XS domain-containing protein / XS zinc finger domain-containing protein-like protein [Arabidopsis thaliana]
NP_567116.1,0.92926705,antimicrobial,97.86960399941916,NP_567116.1 AUTOPHAGY 6 [Arabidopsis thaliana]
NP_850585.2,0.9286803,antimicrobial,87.55782355259609,NP_850585.2 Aldolase-type TIM barrel family protein [Arabidopsis thaliana]
NP_001189891.1,0.92762476,antimicrobial,87.72377455556247,NP_001189891.1 Aldolase-type TIM barrel family protein [Arabidopsis thaliana]
NP_190615.1,0.9263058,NBS_LRR,89.16339950629578,NP_190615.1 homolog of RPW8 2 [Arabidopsis thaliana]
NP_187734.1,0.92497265,cell_death_HR,87.09316074429024,NP_187734.1 Ribosomal protein L10 family protein [Arabidopsis thaliana]
NP_180923.1,0.9248653,PR_proteins,89.40817723567118,NP_180923.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_001319073.1,0.92388535,RLK_defense,94.46345966353434,NP_001319073.1 formin homologue 4 [Arabidopsis thaliana]
NP_174346.1,0.9234969,antimicrobial,86.71147343746759,NP_174346.1 GTP binding protein [Arabidopsis thaliana]
NP_001031751.1,0.92289287,antimicrobial,92.94085921131786,NP_001031751.1 MAP kinase kinase 2 [Arabidopsis thaliana]
NP_180507.1,0.9227119,antimicrobial,86.32978613064492,NP_180507.1 glutathione S-transferase tau 4 [Arabidopsis thaliana]
NP_199216.2,0.9220418,antimicrobial,97.57089219407968,NP_199216.2 cellulose synthase A4 [Arabidopsis thaliana]
NP_001032149.1,0.92203224,defense_signaling,98.29796502582612,NP_001032149.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_001032148.1,0.92203224,defense_signaling,98.29796502582612,NP_001032148.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_201324.1,0.92203224,defense_signaling,98.29796502582612,NP_201324.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_001318881.1,0.92203224,defense_signaling,98.29796502582612,NP_001318881.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_001032147.1,0.92203224,defense_signaling,98.29796502582612,NP_001032147.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_851273.1,0.92203224,defense_signaling,98.29796502582612,NP_851273.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_177550.1,0.920499,NBS_LRR,89.00574605347771,NP_177550.1 sulfotransferase 16 [Arabidopsis thaliana]
NP_851280.1,0.92028934,antimicrobial,91.2574937249777,NP_851280.1 calcium-dependent protein kinase 28 [Arabidopsis thaliana]
NP_201422.1,0.92028934,antimicrobial,91.2574937249777,NP_201422.1 calcium-dependent protein kinase 28 [Arabidopsis thaliana]
NP_197809.1,0.919067,antimicrobial,87.56404671520734,NP_197809.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana]
NP_001331221.1,0.919067,antimicrobial,87.56404671520734,NP_001331221.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana]
NP_001331222.1,0.919067,antimicrobial,87.56404671520734,NP_001331222.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana]
NP_199220.1,0.9189774,cell_death_HR,86.84423423984069,NP_199220.1 phytochelatin synthase 1 (PCS1) [Arabidopsis thaliana]
NP_001190408.1,0.91812366,NBS_LRR,96.72246769141412,NP_001190408.1 Cam-binding protein 60-like G [Arabidopsis thaliana]
NP_001321031.1,0.91677296,cell_death_HR,86.77370506357998,NP_001321031.1 Prolyl oligopeptidase family protein [Arabidopsis thaliana]
NP_191641.1,0.9152916,antimicrobial,85.96573111788744,NP_191641.1 N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein [Arabidopsis thaliana]
NP_001190146.1,0.9152916,antimicrobial,85.96573111788744,NP_001190146.1 N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein [Arabidopsis thaliana]
NP_196775.1,0.9151854,PR_proteins,88.94144003982825,NP_196775.1 cystatin-1 [Arabidopsis thaliana]
NP_172893.1,0.9150651,cell_death_HR,86.67724604310577,NP_172893.1 ssDNA-binding transcriptional regulator [Arabidopsis thaliana]
NP_567078.1,0.9149544,cell_death_HR,86.66583691165184,"NP_567078.1 Protein Transporter, Pam16 [Arabidopsis thaliana]"
NP_189162.1,0.91306096,RLK_defense,94.1834173460286,"NP_189162.1 AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein [Arabidopsis thaliana]"
NP_001322615.1,0.91288006,antimicrobial,85.82985873420871,NP_001322615.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_001322617.1,0.91288006,antimicrobial,85.82985873420871,NP_001322617.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_001322614.1,0.91288006,antimicrobial,85.82985873420871,NP_001322614.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_181016.1,0.9124584,antimicrobial,85.81326363391209,NP_181016.1 Glycolipid transfer protein (GLTP) family protein [Arabidopsis thaliana]
NP_001322616.1,0.9119692,antimicrobial,85.7852594021615,NP_001322616.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_001322618.1,0.9119692,antimicrobial,85.7852594021615,NP_001322618.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_565119.1,0.9108586,PR_proteins,88.70703424813824,NP_565119.1 low-molecular-weight cysteine-rich 67 [Arabidopsis thaliana]
NP_566840.1,0.91068554,antimicrobial,85.70332109444686,NP_566840.1 AIG2-like (avirulence induced gene) family protein [Arabidopsis thaliana]
NP_178471.1,0.9100756,NBS_LRR,88.74437322380567,NP_178471.1 sulfotransferase 12 [Arabidopsis thaliana]
NP_001031681.1,0.90979177,defense_signaling,97.90486858754952,NP_001031681.1 JUMONJI 14 [Arabidopsis thaliana]
NP_181939.1,0.90818274,antimicrobial,85.59856452382434,NP_181939.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_188879.2,0.90762585,antimicrobial,94.9260480843031,NP_188879.2 PLAT/LH2 domain-containing lipoxygenase family protein [Arabidopsis thaliana]
NP_973686.1,0.90711147,antimicrobial,85.55189080424005,NP_973686.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_001030829.1,0.90675056,defense_signaling,97.80114921069554,NP_001030829.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana]
NP_001329110.1,0.9049557,PR_proteins,90.04501420955464,NP_001329110.1 receptor Serine/Threonine kinase-like protein [Arabidopsis thaliana]
NP_195500.1,0.9036349,antimicrobial,94.03613583089592,NP_195500.1 phosphoenolpyruvate carboxykinase 1 [Arabidopsis thaliana]
NP_197231.1,0.9029191,antimicrobial,85.3527496006804,NP_197231.1 autophagy protein Apg5 family [Arabidopsis thaliana]
NP_564156.1,0.90251845,defense_signaling,97.65594208309996,NP_564156.1 transcription factor TGA3 [Arabidopsis thaliana]
NP_175797.2,0.9023899,PR_proteins,88.30356587217624,NP_175797.2 GDSL-motif lipase 2 [Arabidopsis thaliana]
NP_001326185.1,0.9018573,antimicrobial,85.30192710602195,NP_001326185.1 AIG2-like (avirulence induced gene) family protein [Arabidopsis thaliana]
NP_189535.1,0.9018573,antimicrobial,85.30192710602195,NP_189535.1 AIG2-like (avirulence induced gene) family protein [Arabidopsis thaliana]
NP_849511.1,0.90163267,cell_death_HR,86.06426452589872,NP_849511.1 Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein [Arabidopsis thaliana]
NP_001031943.1,0.9011578,RLK_defense,93.85981289024416,NP_001031943.1 DEAD box RNA helicase (RH3) [Arabidopsis thaliana]
NP_201217.1,0.9002906,PR_proteins,88.21747878938744,NP_201217.1 Peroxidase superfamily protein [Arabidopsis thaliana]
NP_172598.1,0.899548,antimicrobial,91.27097724396872,NP_172598.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_174764.1,0.8980567,NBS_LRR,88.37928101727964,NP_174764.1 MLP-like protein 168 [Arabidopsis thaliana]
NP_680225.2,0.8979201,RLK_defense,93.74987035077892,NP_680225.2 DEAD box RNA helicase (RH3) [Arabidopsis thaliana]
NP_001332003.1,0.89760023,defense_signaling,97.4433173605493,"NP_001332003.1 DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein [Arabidopsis thaliana]"
NP_200849.2,0.89760023,defense_signaling,97.4433173605493,"NP_200849.2 DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein [Arabidopsis thaliana]"
NP_001032108.1,0.8972579,defense_signaling,97.42153629140996,"NP_001032108.1 DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein [Arabidopsis thaliana]"
NP_001322027.1,0.8966692,antimicrobial,86.8110440392474,NP_001322027.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_974969.1,0.89665854,defense_signaling,97.39768083473356,"NP_974969.1 DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein [Arabidopsis thaliana]"
NP_001119465.1,0.89665854,defense_signaling,97.39768083473356,"NP_001119465.1 DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein [Arabidopsis thaliana]"
NP_565902.1,0.8965433,antimicrobial,93.44078660775406,NP_565902.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_193209.2,0.893682,cell_death_HR,85.7095442570581,NP_193209.2 Bax inhibitor-1 family protein [Arabidopsis thaliana]
NP_173321.4,0.8935013,RLK_defense,93.59636567303504,NP_173321.4 isochorismate synthase 2 [Arabidopsis thaliana]
NP_849859.1,0.8933177,cell_death_HR,85.69709793183563,NP_849859.1 RNA-binding (RRM/RBD/RNP motifs) family protein [Arabidopsis thaliana]
NP_001032109.2,0.89314413,defense_signaling,97.25765967598066,"NP_001032109.2 DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein [Arabidopsis thaliana]"
NP_193815.2,0.89254004,PR_proteins,89.9319600887838,NP_193815.2 FAD-binding Berberine family protein [Arabidopsis thaliana]
NP_194710.1,0.89175326,antimicrobial,90.8830667745348,NP_194710.1 MAP kinase kinase 2 [Arabidopsis thaliana]
NP_569003.1,0.8913649,defense_signaling,97.16638662434916,NP_569003.1 CPR5 protein [Arabidopsis thaliana]
NP_567223.1,0.89049006,antimicrobial,86.76540751343165,NP_567223.1 syntaxin of plants 42 [Arabidopsis thaliana]
NP_974619.1,0.8890837,antimicrobial,91.72423092082064,NP_974619.1 MAP kinase/ ERK kinase 1 [Arabidopsis thaliana]
NP_194337.1,0.8890837,antimicrobial,91.72423092082064,NP_194337.1 MAP kinase/ ERK kinase 1 [Arabidopsis thaliana]
NP_192199.1,0.88898575,cell_death_HR,85.49795672827598,NP_192199.1 ERD (early-responsive to dehydration stress) family protein [Arabidopsis thaliana]
NP_200169.1,0.88861704,defense_signaling,97.06474163503226,NP_200169.1 Ypt/Rab-GAP domain of gyp1p superfamily protein [Arabidopsis thaliana]
NP_195851.2,0.888565,defense_signaling,97.06163005372665,NP_195851.2 proteolysis 6 [Arabidopsis thaliana]
NP_001318457.1,0.888565,defense_signaling,97.06163005372665,NP_001318457.1 proteolysis 6 [Arabidopsis thaliana]
NP_567697.1,0.8868939,antimicrobial,86.39616653183147,NP_567697.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_567536.1,0.88675827,cell_death_HR,85.41913000186695,NP_567536.1 RNA-binding (RRM/RBD/RNP motifs) family protein [Arabidopsis thaliana]
NP_177886.2,0.88669926,RLK_defense,93.40344763208662,NP_177886.2 Peptidoglycan-binding LysM domain-containing protein [Arabidopsis thaliana]
NP_195948.1,0.88438493,defense_signaling,96.85730288132427,NP_195948.1 NRAMP metal ion transporter family protein [Arabidopsis thaliana]
NP_001331492.1,0.88327134,defense_signaling,96.81477793681417,NP_001331492.1 XS domain-containing protein / XS zinc finger domain-containing protein-like protein [Arabidopsis thaliana]
NP_001331490.1,0.88327134,defense_signaling,96.81477793681417,NP_001331490.1 XS domain-containing protein / XS zinc finger domain-containing protein-like protein [Arabidopsis thaliana]
NP_001328189.1,0.88320345,antimicrobial,91.11124940361358,NP_001328189.1 MAP kinase/ ERK kinase 1 [Arabidopsis thaliana]
NP_564456.1,0.8831098,NBS_LRR,87.83164270749062,NP_564456.1 MLP-like protein 165 [Arabidopsis thaliana]
NP_565061.1,0.8830633,PR_proteins,87.33378969859149,NP_565061.1 kunitz trypsin inhibitor 1 [Arabidopsis thaliana]
NP_200471.3,0.88260686,PR_proteins,87.30474827307238,NP_200471.3 profilin [Arabidopsis thaliana]
NP_189124.1,0.8823039,NBS_LRR,87.79637811936027,NP_189124.1 proteolysis 1 [Arabidopsis thaliana]
NP_568762.6,0.8822172,cell_death_HR,85.23450951106686,NP_568762.6 cysteine and histidine-rich domain-containing protein RAR1 [Arabidopsis thaliana]
NP_172181.1,0.881972,NBS_LRR,87.76733669384114,NP_172181.1 exocyst subunit exo70 family protein B2 [Arabidopsis thaliana]
NP_178551.2,0.8808658,defense_signaling,96.68097994067251,NP_178551.2 ankyrin repeat family protein [Arabidopsis thaliana]
NP_001328763.1,0.8803435,antimicrobial,84.28651440662145,NP_001328763.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_564997.1,0.8796162,PR_proteins,87.190656958533,NP_564997.1 Receptor-like protein kinase-related family protein [Arabidopsis thaliana]
NP_200187.1,0.8794809,defense_signaling,96.6363806086253,NP_200187.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_001032070.1,0.8794809,defense_signaling,96.6363806086253,NP_001032070.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_001320358.1,0.87422144,PR_proteins,91.51368058580704,NP_001320358.1 Seven transmembrane MLO family protein [Arabidopsis thaliana]
NP_565162.1,0.8740421,defense_signaling,96.4175327234634,NP_565162.1 bZIP transcription factor family protein [Arabidopsis thaliana]
NP_001331200.1,0.87205225,RLK_defense,92.84647457838074,NP_001331200.1 calcium-dependent protein kinase 28 [Arabidopsis thaliana]
NP_001119508.1,0.87205225,RLK_defense,92.84647457838074,NP_001119508.1 calcium-dependent protein kinase 28 [Arabidopsis thaliana]
NP_568015.1,0.87132585,cell_death_HR,84.75014002115874,NP_568015.1 Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein [Arabidopsis thaliana]
NP_849512.3,0.87132585,cell_death_HR,84.75014002115874,NP_849512.3 Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein [Arabidopsis thaliana]
NP_191075.2,0.87044185,NBS_LRR,87.40224448731512,NP_191075.2 exocyst subunit exo70 family protein H1 [Arabidopsis thaliana]
NP_563788.1,0.87037444,PR_proteins,92.12562490924554,NP_563788.1 CCCH-type zinc fingerfamily protein with RNA-binding domain-containing protein [Arabidopsis thaliana]
NP_564837.1,0.87020826,cell_death_HR,96.08770510506773,NP_564837.1 alpha/beta-Hydrolases superfamily protein [Arabidopsis thaliana]
NP_193611.1,0.86946106,RLK_defense,92.7728338208144,NP_193611.1 receptor like protein 51 [Arabidopsis thaliana]
NP_191336.2,0.86924684,NBS_LRR,87.37527744933308,NP_191336.2 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_196805.2,0.8685386,defense_signaling,96.18727570684756,NP_196805.2 RNA helicase family protein [Arabidopsis thaliana]
NP_177278.3,0.86846346,antimicrobial,84.04899703362582,NP_177278.3 EMS-MUTAGENIZED BRI1 SUPPRESSOR 1 [Arabidopsis thaliana]
NP_001185370.1,0.86846346,antimicrobial,84.04899703362582,NP_001185370.1 EMS-MUTAGENIZED BRI1 SUPPRESSOR 1 [Arabidopsis thaliana]
NP_568219.1,0.8667928,antimicrobial,84.39645694608667,NP_568219.1 nuclear matrix protein-like protein [Arabidopsis thaliana]
NP_001322686.1,0.86677355,defense_signaling,96.09807704275312,"NP_001322686.1 Polynucleotidyl transferase, ribonuclease H-like superfamily protein [Arabidopsis thaliana]"
NP_563973.1,0.86622834,cell_death_HR,84.4856556101811,NP_563973.1 Lactoylglutathione lyase / glyoxalase I family protein [Arabidopsis thaliana]
NP_001031049.1,0.86622685,cell_death_HR,84.483581222644,NP_001031049.1 Lactoylglutathione lyase / glyoxalase I family protein [Arabidopsis thaliana]
NP_179566.1,0.8657703,antimicrobial,85.49588234073889,NP_179566.1 profilin 1 [Arabidopsis thaliana]
NP_171714.2,0.8631831,cell_death_HR,84.33837409504844,NP_171714.2 GRAM domain family protein [Arabidopsis thaliana]
NP_001318398.1,0.8627496,cell_death_HR,84.29273756923268,NP_001318398.1 RNA-binding (RRM/RBD/RNP motifs) family protein [Arabidopsis thaliana]
